county,state,population_x,lat,lon,lat_gmap,lon_gmap,total_panel_area,number_of_solar_system_per_person,average_household_income,per_capita_income,median_household_income,housing_unit_median_value,daily_solar_radiation,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,incentive_count_residential,incentive_count_nonresidential,population_y,education_high_school_graduate_rate,voting_2016_dem_percentage
Alleghany County,nc,10911,36.48633333333333,-81.1116666666667,36.4940839,-81.1196075,132.7155371,9.165062780680047e-05,46499.30869345706,20775.0,37149.0,144766.66666666666,3.98,11.28,8.73,6.510000000000001,29,33,3637.0,0.334137297,0.24932873
Alleghany County,va,13392,37.7976,-79.9624,37.8531975,-80.0534923,261.52776825499996,0.0005973715651135006,54420.56559234767,24615.0,47734.8,115540.0,3.95,11.37,8.21,6.95,19,16,2678.4,0.3714578364,0.296331782
Allegheny County,pa,1040604,40.443043209876535,-79.96233950617285,40.4450813,-80.0087746,37681.944676054016,0.0006486617387594128,75447.5184627622,30902.876543209877,53129.87345679013,130228.3950617284,3.687839506172842,13.639999999999985,9.599999999999945,7.200000000000006,17,31,3211.740740740741,0.31192107079320963,0.5644157950000016
Allen County,in,356458,41.08875268817204,-85.12041935483869,41.093262200000005,-85.02334599999998,9697.379096080998,0.0004881360496888834,65181.67080793069,23629.483870967742,47804.88172043011,102219.3440860215,3.779462365591392,11.570000000000016,9.779999999999982,6.86000000000001,13,22,3832.8817204301076,0.31244759246236564,0.37878548799999917
Allen County,ks,10420,37.913000000000004,-95.36575,37.943585299999995,-95.3102505,277.79049536,0.0007677543186180423,50490.046078707295,21413.5,40740.5,69525.0,4.3,12.34,10.1,7.61,12,18,2605.0,0.35842529599999995,0.26307866
Allen County,ky,15475,36.74325,-86.24425000000002,36.765047100000004,-86.21584969999998,1761.9943990899992,0.000840064620355412,50129.54195533247,19516.0,40775.75,101725.0,4.08,10.24,9.44,5.48,13,25,3868.75,0.354371095,0.166852195
Allen County,oh,84135,40.75533333333335,-84.11300000000001,40.769946000000004,-84.14351359999998,8184.880862598,0.0013668508943959112,57781.71363111047,21065.14814814815,42331.40740740741,89288.88888888889,3.7677777777777774,12.800000000000004,10.069999999999995,7.0200000000000005,17,29,3116.1111111111113,0.40147963259259256,0.28710009899999994
Allen Parish,la,12721,30.769333333333336,-92.67666666666666,30.5887484,-92.8577105,172.4481467,0.0003144406886251081,49295.29499581008,18634.666666666668,35738.0,74466.66666666667,4.36,9.33,8.66,5.41,16,17,4240.333333333333,0.44693322466666663,0.22779881
Allendale County,sc,9838,32.98333333333333,-81.31933333333333,33.0059695,-81.38393260000002,4235.737139,0.0010164667615368977,33077.854632011586,13695.666666666666,29074.0,60633.333333333336,4.43,12.57,10.21,6.05,16,25,3279.3333333333335,0.39008749766666667,0.760760201
Alpena County,mi,29068,45.05122222222222,-83.46955555555556,45.0168239,-83.11167420000001,213.350362863,0.0003096188248245493,49656.33617191069,22141.11111111111,38348.444444444445,94744.44444444444,3.714444444444444,14.42,10.549999999999999,7.019999999999998,15,30,3229.777777777778,0.3312810088888889,0.33203976
Alpine County,ca,1131,38.63,-119.80799999999999,38.5940736,-119.88152029999999,0.0,0.0,62958.65922,21415.0,52917.0,295000.0,5.14,16.99,15.73,12.17,75,85,1131.0,0.30628272300000003,0.553043478
Amador County,ca,36995,38.41066666666667,-120.71911111111109,38.3488921,-120.77409309999999,10611.78373121,0.007244222192188133,72240.64994392188,28067.444444444445,56735.444444444445,256155.55555555556,5.21,16.99,15.730000000000002,12.17,75,85,4110.555555555556,0.268241157,0.343535436
Amelia County,va,12777,37.3335,-77.9665,37.3212714,-77.973865,38.72593641,0.00015653126712060735,66743.40520001252,25091.0,56895.0,170850.0,4.109999999999999,11.37,8.21,6.95,19,16,6388.5,0.3441157755,0.305614783
Amherst County,va,29082,37.496625,-79.1145,37.5588285,-79.1096901,116.78869082,0.00024069871398115674,59286.498475063956,23035.375,45581.875,136900.0,3.990000000000001,11.370000000000001,8.21,6.950000000000001,19,16,3635.25,0.35700435162499994,0.328805065
Amite County,ms,12840,31.19333333333333,-90.814,31.168380300000003,-90.8294002,169.2427471,7.788161993769471e-05,42837.08789334735,17476.666666666668,30887.666666666668,70833.33333333333,4.45,11.270000000000001,10.55,6.56,10,18,4280.0,0.360232273,0.382198208
Anderson County,ks,4793,38.309,-95.199,38.280932799999995,-95.3102505,0.0,0.0,46014.23114,20039.0,35417.0,89800.0,4.24,12.34,10.1,7.61,12,18,4793.0,0.381112469,0.202929509
Anderson County,ky,13530,38.0005,-84.973,37.998647999999996,-84.98175400000001,319.82788918,0.0004434589800443459,62176.04797215079,23965.5,53767.75,138525.0,3.9225000000000003,10.24,9.44,5.48,13,25,3382.5,0.39785196675,0.230769231
Anderson County,sc,163318,34.54609090909091,-82.62209090909091,34.5528328,-82.6483442,7294.39506013,0.0007225168077003147,57270.51034630499,21932.969696969696,43304.06060606061,125430.30303030302,4.310000000000001,12.569999999999995,10.21,6.0500000000000025,16,25,4949.030303030303,0.3239857415757576,0.26203048699999987
Anderson County,tn,66142,36.0818,-84.19839999999998,36.080957399999996,-84.2278796,625.7930127500001,0.0003326177013093042,60721.92877020199,24900.4,44692.933333333334,131000.0,3.996666666666668,10.3,10.159999999999998,6.170000000000001,10,19,4409.466666666666,0.3387263508666667,0.303132254
Anderson County,tx,45947,31.78055555555556,-95.63788888888891,31.776932000000002,-95.64579509999999,1178.28755498,0.00023940627244433804,56224.050993674886,21485.11111111111,41005.555555555555,82700.0,4.47,11.56,8.15,5.59,47,54,5105.222222222223,0.3768637155555556,0.198851187
Andrew County,mo,17328,39.9525,-94.8195,39.9637436,-94.8105955,5872.679301,0.003981994459833795,68013.36386228417,26288.75,56210.75,126500.0,4.095,11.21,9.16,6.44,18,28,4332.0,0.4120809005,0.223741794
Andrews County,tx,16775,32.288000000000004,-102.5695,32.342627,-102.71351209999999,1434.5052372999999,0.0013710879284649776,87578.1960085204,31550.0,71015.0,127150.0,5.18,11.56,8.15,5.59,47,54,4193.75,0.32853308525,0.16971173399999998
Androscoggin County,me,82085,44.135904761904754,-70.21338095238096,44.19124160000001,-70.17070369999999,1058.3809619939998,0.0003898398002071024,63023.56484105865,25641.761904761905,50935.142857142855,146885.7142857143,3.5266666666666673,15.610000000000008,12.47,9.050000000000002,15,20,3908.809523809524,0.3693470114285714,0.41516082400000004
Angelina County,tx,83296,31.306125000000005,-94.7,31.270469800000004,-94.645035,5380.8366860999995,0.0006362850557049558,58910.40878489687,21703.4375,42798.5625,93268.75,4.409999999999998,11.56,8.150000000000002,5.590000000000002,47,54,5206.0,0.309692403375,0.2523602280000001
Anne Arundel County,md,392708,39.07509722222221,-76.59129166666669,38.9530109,-76.5488232,92179.85521401996,0.0025336891532640026,112879.89595530408,43267.083333333336,94269.44444444444,359581.94444444444,3.8791666666666678,13.820000000000022,11.0,8.529999999999985,28,39,5454.277777777777,0.2594794822638889,0.47779072100000053
Anoka County,mn,226305,45.19943859649124,-93.2767543859649,45.329283200000006,-93.2197005,5626.219127105,0.00037118048651156626,87458.76646282936,31767.877192982458,74354.49122807017,197863.15789473685,3.7199999999999993,12.120000000000003,9.440000000000001,7.019999999999996,34,39,3970.2631578947367,0.2853638539824562,0.4101334170000005
Anson County,nc,24446,34.9762,-80.08860000000001,34.9054732,-80.1875065,324.02738902,0.00016362595107584062,44057.27004891148,16936.4,33669.2,77700.0,4.29,11.28,8.73,6.51,29,33,4889.2,0.41364462900000004,0.556571099
Antelope County,ne,6486,42.151,-98.05366666666669,42.1902446,-98.0465185,54.13098667,0.0006167129201356768,61440.06949403023,27051.333333333332,45104.333333333336,78833.33333333333,4.05,10.6,8.67,7.59,14,21,2162.0,0.3299865163333333,0.118322981
Antrim County,mi,23267,44.986000000000004,-85.19885714285714,44.973044099999996,-85.1769095,5.7361060870000005,4.297932694374006e-05,63373.29737751278,28292.571428571428,48430.857142857145,158800.0,3.6114285714285717,14.42,10.549999999999999,7.019999999999998,15,30,3323.8571428571427,0.3337686662857143,0.327733569
Apache County,az,66613,35.41014285714285,-109.40271428571428,35.5313224,-109.3783206,3673.42805399,0.0006154954738564545,41147.11633270487,13525.142857142857,31476.35714285714,81400.0,5.128571428571429,12.129999999999997,10.389999999999999,6.26,28,41,4758.071428571428,0.32416238199999997,0.6536255960000001
Appanoose County,ia,7714,40.76,-92.90299999999999,40.680610200000004,-92.8577105,1071.7146868,0.001944516463572725,50899.3141335118,22952.666666666668,37803.666666666664,77366.66666666667,3.99,11.63,8.92,5.900000000000001,18,26,2571.3333333333335,0.3466009083333333,0.297408136
Appling County,ga,18417,31.7554,-82.3068,31.712238,-82.25832969999998,1373.860358,0.00016289297931259162,49422.22216084595,19177.4,37483.8,71240.0,4.52,11.54,9.89,5.87,19,22,3683.4,0.4224618348000001,0.204769385
Appomattox County,va,15208,37.376666666666665,-78.831,37.402489,-78.792953,13.44330111,6.575486586007364e-05,59960.79639527354,23974.666666666668,48227.666666666664,148466.66666666666,4.1,11.37,8.21,6.95,19,16,5069.333333333333,0.35881055933333333,0.25433744
Aransas County,tx,24292,28.0192,-97.0514,28.076126199999997,-96.96386240000001,152.0208006,0.0002469948954388276,67403.47639038696,33022.0,49725.4,168380.0,4.628,11.56,8.15,5.59,47,54,4858.4,0.28533116420000004,0.23483328600000003
Arapahoe County,co,586547,39.64622302158275,-104.85261870503591,39.620309999999996,-104.33264399999999,186186.58788378697,0.006990062177455515,86422.70700358639,34166.1654676259,71022.43165467626,269869.06474820146,4.575971223021585,12.11999999999996,9.880000000000026,7.399999999999984,43,50,4219.762589928057,0.20838823017266184,0.5267558529999986
Archer County,tx,8779,33.648666666666664,-98.614,33.5761511,-98.7481167,169.55075007,0.0006834491399931655,75475.97704518966,29857.333333333332,60725.0,104900.0,4.79,11.56,8.15,5.59,47,54,2926.3333333333335,0.36451480833333333,0.092293277
Archuleta County,co,12174,37.201,-107.07725,37.1604318,-107.0067031,268.82634870000004,0.0009857072449482504,65310.62640317152,29756.0,47176.5,282425.0,4.802499999999999,12.12,9.88,7.4,43,50,3043.5,0.25704874175,0.341426612
Arenac County,mi,15424,44.0412,-83.83800000000002,43.9973355,-83.67739279999998,14.6969357,6.483402489626556e-05,49554.76785475234,21190.8,38381.0,87580.0,3.6100000000000003,14.419999999999998,10.55,7.019999999999999,15,30,3084.8,0.4255846614,0.300120692
Arkansas County,ar,18731,34.369,-91.421375,34.235413799999996,-91.2891036,1930.7232389799997,0.0012279109497624258,52415.15998440499,22829.25,37660.125,70237.5,4.29,9.82,8.32,6.23,8,16,2341.375,0.41894511174999993,0.314415437
Arlington County,va,190684,38.87357777777777,-77.10182222222222,38.8816208,-77.09098089999998,8110.23070225,0.0006293134190598058,145496.95255372848,63136.08888888889,118784.15555555555,600904.4444444445,3.9799999999999978,11.370000000000003,8.209999999999999,6.949999999999995,19,16,4237.422222222222,0.08844564904444446,0.7698669390000004
Armstrong County,pa,62069,40.76829411764706,-79.52241176470591,40.8790518,-79.4703885,379.71177385,0.0001449999194444892,57695.05336447164,24059.647058823528,44946.470588235294,95364.70588235294,3.6747058823529413,13.639999999999997,9.599999999999998,7.200000000000002,17,31,3651.1176470588234,0.490848131,0.22495565899999995
Armstrong County,tx,1943,34.965,-101.35799999999999,34.937162,-101.4339148,0.0,0.0,73212.04482000001,28669.0,59737.0,106600.0,5.03,11.56,8.15,5.59,47,54,1943.0,0.242909091,0.068829892
Aroostook County,me,49497,46.75611764705883,-68.17541176470588,46.819941,-68.4766064,621.955105793,0.0003030486696163404,48279.79461800331,21511.70588235294,37613.17647058824,94411.76470588235,3.407647058823528,15.610000000000007,12.47,9.049999999999999,15,20,2911.5882352941176,0.392877762,0.38260446800000003
Arthur County,ne,448,41.568999999999996,-101.696,41.5680276,-101.61577729999999,0.0,0.0,53696.66667000001,22035.0,39375.0,100000.0,4.36,10.6,8.67,7.59,14,21,448.0,0.241496599,0.060836502
Ascension Parish,la,95096,30.249454545454544,-90.92963636363636,30.2017295,-90.9438468,41282.7654181,0.004931858332632287,83950.21241922447,28830.545454545456,69127.90909090909,168872.72727272726,4.3999999999999995,9.33,8.659999999999998,5.409999999999999,16,17,8645.09090909091,0.34624427927272733,0.30131899100000004
Ashe County,nc,27114,36.43,-81.51016666666666,36.4339674,-81.47183869999998,2567.2041464,0.0012539647414619754,48719.90580667441,20560.333333333332,36458.833333333336,138100.0,3.98,11.28,8.730000000000002,6.509999999999999,29,33,4519.0,0.3201591818333333,0.264133739
Ashland County,oh,47924,40.83399999999999,-82.29050000000002,40.9435588,-82.3017728,1319.39214148,0.00020866371755279191,59381.46021098197,22939.4,46606.0,115020.0,3.7299999999999995,12.799999999999999,10.069999999999999,7.019999999999998,17,29,4792.4,0.43383272380000004,0.235066877
Ashland County,wi,15993,46.48028571428571,-90.76228571428571,46.9794969,-90.4824892,123.3445595,0.0005002188457450135,52249.90352084725,21999.85714285714,38845.0,110000.0,3.59,14.11,10.89,7.579999999999999,20,28,2284.714285714286,0.35875707185714284,0.521826899
Ashley County,ar,21229,33.181999999999995,-91.87657142857144,33.156593900000004,-91.75388170000001,1366.5438027300002,0.0005652644966790711,49590.407718331524,20289.571428571428,35984.57142857143,62757.142857142855,4.331428571428571,9.820000000000002,8.32,6.2299999999999995,8,16,3032.714285714286,0.4311326589999999,0.29998754199999994
Ashtabula County,oh,81674,41.81742857142857,-80.76890476190476,41.9396982,-80.7214417,824.2756115100001,0.00014692558219261945,48106.97709867289,19696.285714285714,38245.666666666664,99338.09523809524,3.6399999999999997,12.800000000000002,10.069999999999997,7.019999999999998,17,29,3889.2380952380954,0.454335945952381,0.381597126
Asotin County,wa,22040,46.3645,-117.11066666666666,46.146012299999995,-117.20852079999999,602.0796006099999,0.001134301270417423,57935.667811786305,24194.5,44732.0,166666.66666666666,3.9499999999999997,9.090000000000002,8.22,4.3500000000000005,23,30,3673.3333333333335,0.30720300366666664,0.32197439099999997
Assumption Parish,la,16235,29.8835,-91.0635,29.9232544,-91.09694,41871.34919387,0.010840776101016322,65637.63190660116,25469.25,51332.75,110800.0,4.6,9.33,8.66,5.41,16,17,4058.75,0.396006257,0.360509905
Atascosa County,tx,29209,28.95866666666667,-98.54916666666668,28.8661281,-98.5721016,2240.0493418300002,0.0006162484165839296,61511.17485040296,20160.833333333332,44897.166666666664,81733.33333333333,4.715000000000001,11.56,8.15,5.59,47,54,4868.166666666667,0.3649533548333333,0.34068357200000005
Atchison County,ks,10851,39.54533333333333,-95.18266666666666,39.57011370000001,-95.3520876,661.53536795,0.000737259238779836,52472.448064142474,20641.0,43575.0,84366.66666666667,4.16,12.339999999999998,10.1,7.61,12,18,3617.0,0.40600682233333335,0.304395433
Atchison County,mo,5440,40.423,-95.4595,40.423896000000006,-95.4777811,0.0,0.0,56618.45543838788,26175.5,43939.5,83250.0,4.09,11.21,9.16,6.44,18,28,2720.0,0.42194524099999997,0.198677929
Athens County,oh,46237,39.35945454545455,-82.08281818181817,39.30303079999999,-82.12783999999998,3854.67664769,0.0008218526288470273,47935.31170568376,19893.18181818182,35853.27272727273,107790.90909090909,3.7800000000000007,12.799999999999999,10.069999999999999,7.019999999999997,17,29,4203.363636363636,0.3271103839090909,0.55660141
Atkinson County,ga,8294,31.289666666666665,-82.87466666666666,31.293216100000002,-82.8640623,1386.2965741,0.0007234145165179648,44312.99327819869,17036.666666666668,36417.333333333336,77300.0,4.52,11.54,9.89,5.87,19,22,2764.6666666666665,0.38565844,0.267281106
Atlantic County,nj,203528,39.41726530612245,-74.56167346938777,39.53333789999999,-74.6868815,294019.69432392,0.012096615699068433,69283.65288893931,27274.714285714286,50234.71428571428,225897.95918367346,3.909999999999997,15.809999999999983,12.790000000000001,10.639999999999992,21,27,4153.632653061224,0.3309890266122449,0.5151601130000002
Atoka County,ok,13906,34.37425,-96.05925,34.4509901,-95.98325770000001,29.41628747,7.191140514885661e-05,51744.34251463756,18733.0,37726.75,85075.0,4.4399999999999995,10.14,7.68,5.35,8,19,3476.5,0.40504131025,0.158936425
Attala County,ms,19175,33.071666666666665,-89.59249999999999,33.1683267,-89.62516459999998,4317.9206856,0.0008344198174706649,50019.59962048553,20726.166666666668,33510.5,80900.0,4.368333333333333,11.269999999999998,10.549999999999999,6.56,10,18,3195.8333333333335,0.3120914013333333,0.393123447
Audrain County,mo,25783,39.199428571428584,-91.83628571428572,39.221953000000006,-91.9099238,1049.9505039,0.0005817786913857968,50406.686887068216,19024.85714285714,42442.0,94114.28571428571,4.042857142857143,11.209999999999999,9.159999999999998,6.4399999999999995,18,28,3683.285714285714,0.4670587162857143,0.25560091600000007
Audubon County,ia,3930,41.637,-94.903,41.7326826,-94.97665400000001,26.75877827,0.0002544529262086514,65620.47673710686,30466.0,41591.0,58900.0,3.94,11.63,8.92,5.9,18,26,1965.0,0.46274074099999996,0.319325244
Auglaize County,oh,37766,40.54355555555557,-84.27844444444446,40.5781556,-84.35420490000001,13736.470323049998,0.0009002806757400836,64128.87625016284,25306.555555555555,53103.11111111111,126355.55555555556,3.7677777777777774,12.799999999999999,10.07,7.019999999999998,17,29,4196.222222222223,0.44292178922222225,0.167322835
Augusta County,va,74053,38.14123076923077,-79.05253846153846,38.200456200000005,-79.24511489999998,1510.43778019,0.0003105883623890997,68779.25478303107,26803.0,52815.307692307695,194992.3076923077,3.8407692307692307,11.370000000000003,8.210000000000004,6.950000000000002,19,16,5696.384615384615,0.4075706687692308,0.221161452
Aurora County,sd,2729,43.718,-98.564,43.6983477,-98.5721016,368.7377259,0.00036643459142543056,61548.401040000004,25965.0,48750.0,69400.0,3.97,11.08,9.16,7.37,10,19,2729.0,0.370713119,0.241648898
Austin County,tx,28886,29.861666666666675,-96.238,29.8711291,-96.2800864,137.54797744,0.00013847538600013847,71912.40624699715,27446.666666666668,53465.0,158766.66666666666,4.5233333333333325,11.56,8.15,5.59,47,54,4814.333333333333,0.3162240705,0.189228886
Autauga County,al,55221,32.48825,-86.52608333333335,32.5791817,-86.49965460000001,2567.5424902100003,0.00041650821245540646,65158.77893237229,24386.916666666668,49985.0,133141.66666666666,4.4399999999999995,11.700000000000001,10.83,6.03,9,19,4601.75,0.3501712804166666,0.23956855
Avery County,nc,14757,36.09025,-81.91924999999998,36.1198414,-81.909826,4325.56018961,0.0007454089584603917,59266.05025616861,24454.75,40961.5,159025.0,4.0225,11.28,8.73,6.51,29,33,3689.25,0.27347247725,0.20719603
Avoyelles Parish,la,29075,31.058,-92.08783333333334,30.971182399999996,-92.0665197,1256.1906178,0.0008598452278589854,51392.56158485468,20239.166666666668,35508.5,91933.33333333333,4.38,9.33,8.659999999999998,5.41,16,17,4845.833333333333,0.41514426266666665,0.303479887
Baca County,co,3701,37.371,-102.589,37.394731,-102.5298028,121.7200476,0.0010807889759524452,48152.680269032695,21479.0,37899.5,74100.0,4.83,12.12,9.88,7.4,43,50,1850.5,0.31888880399999997,0.131941149
Bacon County,ga,11222,31.551,-82.46566666666666,31.541208500000003,-82.4319405,960.31380152,0.0010693281055070398,48245.631291905185,18706.333333333332,40645.666666666664,62800.0,4.52,11.54,9.89,5.87,19,22,3740.6666666666665,0.40266585066666666,0.15137157099999998
Bailey County,tx,7126,34.069,-102.831,34.0913057,-102.8975098,219.7458613,0.0007016559079427449,47640.59365,17007.0,37397.0,58300.0,5.17,11.56,8.15,5.59,47,54,7126.0,0.324261456,0.222533632
Baker County,fl,27135,30.2975,-82.19274999999998,30.3931168,-82.3017728,1479.2421482,0.0007002026902524415,62317.117608857196,20798.25,49720.25,118025.0,4.55,11.58,9.5,8.22,41,31,6783.75,0.4439012565,0.167167959
Baker County,ga,2209,31.303,-84.319,31.2816037,-84.4802606,0.0,0.0,46030.79801000001,17411.0,39375.0,77600.0,4.53,11.54,9.89,5.87,19,22,2209.0,0.369824561,0.451388889
Baker County,or,14432,44.742,-117.8226,44.7652304,-117.67692,359.97826041,0.0005543237250554324,54380.55586746465,24420.8,40699.0,140520.0,4.261999999999999,10.66,8.8,5.97,43,47,2886.4,0.309974916,0.210048355
Baldwin County,al,191292,30.538533333333334,-87.75710000000004,30.6010744,-87.77633329999998,18351.453745889,0.0010507496392949,68542.32301299364,27080.833333333332,48971.3,177246.66666666666,4.510000000000002,11.699999999999994,10.830000000000002,6.03,9,19,6376.4,0.29915613416666675,0.1956530980000001
Baldwin County,ga,42810,33.082625,-83.25387500000002,33.0338083,-83.29340859999999,12930.08910268,0.0006540527914038776,50645.950784371176,18926.25,33528.25,106700.0,4.3500000000000005,11.54,9.89,5.869999999999999,19,22,5351.25,0.385142544125,0.495489891
Ballard County,ky,3831,37.01900000000001,-89.03300000000002,37.0359869,-89.0179332,41.64880445,0.0005220569042025581,59178.804786799796,25084.0,44383.0,94550.0,4.130000000000001,10.24,9.44,5.48,13,25,1915.5,0.3847974235,0.199170124
Baltimore County,md,600097,39.35771612903226,-76.60944516129038,39.464766499999996,-76.7336521,83804.973462201,0.0011431485243219013,87686.3530023494,35002.50322580645,71449.31612903226,256616.7741935484,3.850000000000011,13.819999999999988,11.0,8.529999999999978,28,39,3871.5935483870967,0.2865395803806452,0.565454887000001
Baltimore city,md,481849,39.309579617834395,-76.620050955414,39.2903848,-76.6121893,35369.449410938,0.0005105333828647564,59010.99915746188,25056.33121019108,42480.55414012739,155088.53503184713,3.850000000000011,13.81999999999999,11.0,8.529999999999978,28,39,3069.1019108280257,0.3034093514140126,0.8544454010000025
Bamberg County,sc,8295,33.202666666666666,-81.08733333333333,33.2074402,-81.0754657,88.39228295999999,0.00024110910186859555,43594.9221775877,19019.333333333332,30261.666666666668,59733.333333333336,4.406666666666667,12.57,10.21,6.05,16,25,2765.0,0.28926193333333333,0.627280065
Bandera County,tx,20796,29.6932,-99.0704,29.740413500000003,-99.2785583,16.38576272,4.808617041738796e-05,63681.24059242066,26714.6,49529.0,140920.0,4.709999999999999,11.56,8.15,5.59,47,54,4159.2,0.29857040579999994,0.169000294
Banks County,ga,18336,34.345,-83.49575,34.378541999999996,-83.46435509999998,800.1227321,0.00010907504363001745,50574.16691679155,19261.5,41430.25,122100.0,4.22,11.54,9.89,5.87,19,22,4584.0,0.4589257925,0.098473942
Banner County,ne,820,41.54600000000001,-103.71,41.500766,-103.63627149999999,0.0,0.0,73818.87906,31735.0,48897.0,122100.0,4.38,10.6,8.67,7.59,14,21,820.0,0.293460925,0.046153846
Bannock County,id,83604,42.862545454545455,-112.42254545454549,42.5836362,-112.1430215,2651.265725455,0.0008372805128941199,58457.26428083609,21426.81818181818,46445.22727272727,144963.63636363635,4.489999999999999,9.930000000000005,7.800000000000001,6.599999999999997,14,19,3800.181818181818,0.27729407545454543,0.30959437200000006
Baraga County,mi,8690,46.71550000000001,-88.31649999999998,46.7352761,-88.3010401,0.0,0.0,51128.20509085155,17766.0,40083.0,89250.0,3.57,14.42,10.55,7.02,15,30,4345.0,0.435703195,0.331612163
Barber County,ks,1728,37.14,-98.675,37.22997879999999,-98.7481167,31.36420067,0.0005787037037037037,69324.92877,29244.0,49741.0,77300.0,4.5,12.34,10.1,7.61,12,18,1728.0,0.373146623,0.127206881
Barbour County,al,26932,31.867777777777782,-85.33111111111113,31.817289600000002,-85.35496499999998,1010.6774258000003,0.0002227833061042626,44553.155222135756,17104.555555555555,32367.666666666668,96455.55555555556,4.527777777777778,11.700000000000001,10.83,6.03,9,19,2992.4444444444443,0.34339360055555557,0.46660250199999986
Barbour County,wv,16731,39.10925,-80.003,39.13986920000001,-80.0087746,40.13821946,5.9769290538521305e-05,47290.1385998685,17837.75,36989.5,94775.0,3.7199999999999998,10.08,8.61,6.09,10,15,4182.75,0.4655658382500001,0.201361222
Barnes County,nd,8069,46.93333333333334,-98.03033333333332,46.926176,-98.1222338,59.02756892,0.0003717932829346883,78302.66595007437,34921.0,57687.333333333336,114000.0,3.7566666666666664,9.62,8.83,8.07,10,17,2689.6666666666665,0.2908357696666667,0.304016752
Barnstable County,ma,191651,41.69842000000001,-70.30744,41.69909579999999,-70.32091129999999,358411.7576768,0.019493767316632837,85715.4462488175,38933.48,64338.96,396640.0,3.9467999999999988,19.830000000000013,15.78999999999999,13.539999999999996,31,33,3833.02,0.2461916853600001,0.5399383419999996
Barnwell County,sc,22098,33.2856,-81.3628,33.279925,-81.47183869999998,785.93935912,0.00040727667662231876,47162.68346652548,19074.8,33310.8,75680.0,4.41,12.57,10.21,6.05,16,25,4419.6,0.37538856179999996,0.4636565040000001
Barren County,ky,32242,37.00028571428572,-85.9442857142857,36.9676836,-85.84862360000002,376.6524766,0.00018609267415172756,48843.96734076049,19442.85714285714,39321.0,101457.14285714286,4.025714285714286,10.24,9.44,5.4799999999999995,13,25,4606.0,0.42110074128571434,0.23141882699999997
Barron County,wi,40024,45.457,-91.83144444444444,45.3607574,-91.776948,1732.6459490299999,0.0007245652608434939,57114.54253854087,24072.444444444445,47152.333333333336,132711.11111111112,3.657777777777778,14.11,10.89,7.58,20,28,4447.111111111111,0.4018725470000001,0.350048858
Barrow County,ga,66420,34.00158823529412,-83.73594117647059,34.0142667,-83.6986568,3010.648290782,0.0005721168322794339,62173.946028961764,21280.29411764706,50825.35294117647,120247.05882352941,4.288823529411764,11.539999999999996,9.889999999999997,5.870000000000001,19,22,3907.0588235294117,0.36178152547058817,0.2282503120000001
Barry County,mi,55829,42.6033,-85.32560000000002,42.5354321,-85.35496499999998,270.58986647999996,0.00017911837933690377,65341.83734911444,25978.6,55782.4,139770.0,3.75,14.419999999999998,10.549999999999999,7.019999999999998,15,30,5582.9,0.3603055421,0.300974723
Barry County,mo,31500,36.7285,-93.83783333333334,36.6345264,-93.82482409999999,680.52017355,0.00031746031746031746,49260.93046617619,19682.333333333332,38958.666666666664,123216.66666666667,4.23,11.21,9.159999999999998,6.44,18,28,5250.0,0.40754441,0.18556559799999997
Bartholomew County,in,79488,39.21166666666668,-85.89946666666668,39.206801,-85.8895551,1455.33673041,0.0006290257648953301,71121.45313109111,28348.0,57473.333333333336,144340.0,3.824,11.569999999999997,9.78,6.86,13,22,5299.2,0.3411139554,0.303837723
Barton County,ks,21067,38.4055,-98.76983333333332,38.3613844,-98.76514820000001,1149.34582757,0.0002848056201642379,61188.88154817963,26514.333333333332,46795.333333333336,84666.66666666667,4.420000000000001,12.340000000000002,10.1,7.61,12,18,3511.1666666666665,0.3341927293333333,0.180709754
Barton County,mo,12166,37.498333333333335,-94.30133333333332,37.4748791,-94.315422,152.0742292,0.0003287851389117212,51740.210579460785,20686.333333333332,37500.666666666664,93066.66666666667,4.23,11.21,9.16,6.44,18,28,4055.3333333333335,0.404844655,0.134018881
Bartow County,ga,101336,34.20226666666666,-84.81646666666666,34.2660473,-84.8150781,19383.16358527,0.0008585300386831925,61952.637732605,22755.066666666666,49942.53333333333,123033.33333333333,4.1899999999999995,11.539999999999996,9.889999999999997,5.870000000000001,19,22,6755.733333333334,0.35961248713333327,0.20894990200000005
Bastrop County,tx,70112,30.13288888888889,-97.31277777777777,30.0458708,-97.3516558,1191.52444473,0.00041362391602008217,72295.06915793859,24986.444444444445,53252.11111111111,127033.33333333333,4.633333333333334,11.56,8.15,5.59,47,54,7790.222222222223,0.30849660300000004,0.37362831899999993
Bates County,mo,16643,38.251,-94.32225,38.3216754,-94.315422,17871.418445820003,0.0008411944961845821,52970.714642252,21682.5,40598.0,98225.0,4.19,11.21,9.16,6.44,18,28,4160.75,0.42842319074999996,0.201595811
Bath County,ky,9988,38.12,-83.68,38.1068164,-83.7199136,26.52995113,0.00010012014417300761,49982.95152856228,17988.0,31917.0,73600.0,3.84,10.24,9.44,5.48,13,25,4994.0,0.402235305,0.297356347
Bath County,va,4583,38.055,-79.747,38.111733,-79.6502105,8.938284213,0.0002181976871045167,68990.86673,32166.0,43646.0,153700.0,3.76,11.37,8.21,6.95,19,16,4583.0,0.389002632,0.26883638
