county,state,population,lat,lon,lat_gmap,lon_gmap
Grimes County,tx,24915,30.468,-95.9676,30.4829853,-95.9832577
Grundy County,ia,8013,42.38433333333334,-92.844,42.4369506,-92.8577105
Grundy County,il,50277,41.324200000000005,-88.3827,41.3500531,-88.4016041
Grundy County,mo,10256,40.0965,-93.587,40.1743786,-93.5003454
Grundy County,tn,13524,35.3645,-85.72200000000001,35.4013452,-85.684578
Guadalupe County,nm,4526,34.782,-104.719,34.8235801,-104.8454619
Guadalupe County,tx,126071,29.59415384615385,-98.0867307692308,29.6477307,-97.87216
Guernsey County,oh,36141,40.028555555555556,-81.54911111111112,40.0731129,-81.42789839999999
Guilford County,nc,447058,36.059718446601956,-79.86073786407768,36.0899873,-79.8296743
Gulf County,fl,15785,29.932,-85.24366666666667,29.8001623,-85.35496499999999
Gunnison County,co,15651,38.68,-106.99225,38.6437083,-107.0067031
Guthrie County,ia,6643,41.643,-94.50200000000001,41.7530909,-94.479976
Gwinnett County,ga,851582,33.94457142857143,-84.08223214285717,33.9190653,-84.01674229999999
Haakon County,sd,2083,44.371,-101.527,44.2671365,-101.5248055
Habersham County,ga,43527,34.58475,-83.53675000000001,34.6478893,-83.54965659999999
Hale County,al,13078,32.7536,-87.6318,32.7859102,-87.6186379
Hale County,tx,35504,34.121111111111105,-101.76311111111112,34.1064941,-101.8891721
Halifax County,nc,49489,36.35663636363636,-77.65781818181819,36.2646764,-77.6077865
Halifax County,va,32969,36.742124999999994,-78.91475000000001,36.6945049,-78.9288242
Hall County,ga,187916,34.27741666666667,-83.84916666666666,34.30778,-83.804868
Hall County,ne,60792,40.90414285714286,-98.38757142857142,40.8817333,-98.5721016
Hall County,tx,3203,34.531,-100.681,34.4793521,-100.7097867
Hamblen County,tn,62999,36.21541666666667,-83.29916666666664,36.2054334,-83.2934086
Hamilton County,fl,14395,30.471666666666664,-82.94166666666666,30.47559579999999,-82.95015579999999
Hamilton County,ia,11585,42.413999999999994,-93.74533333333333,42.4141275,-93.66232389999999
Hamilton County,il,8322,38.087,-88.54199999999999,38.0543187,-88.55653099999999
Hamilton County,in,287203,40.01029729729732,-86.06748648648649,40.0372797,-86.05296039999999
Hamilton County,ks,2586,38.0,-101.786,37.9741668,-101.7979613
Hamilton County,ne,9100,40.89533333333333,-98.01366666666667,40.919722,-98.04651849999999
Hamilton County,ny,4760,43.67475,-74.43875,43.4764406,-74.4056612
Hamilton County,oh,687607,39.17480319148936,-84.51037234042556,39.2355447,-84.56414699999999
Hamilton County,tn,313203,35.085500000000025,-85.22306944444443,35.1618966,-85.14793639999999
Hamilton County,tx,8266,31.748333333333335,-98.08166666666666,31.6368668,-98.2212979
Hamlin County,sd,5982,44.674,-97.154,44.6998712,-97.179026
Hampden County,ma,316634,42.1318,-72.56991428571428,42.1172314,-72.6624209
Hampshire County,ma,115123,42.31476000000001,-72.59456,42.3471357,-72.6624209
Hampshire County,wv,23542,39.32639999999999,-78.64000000000001,39.3349019,-78.5660852
Hampton County,sc,13504,32.7735,-81.13475,32.8084577,-81.1196075
Hampton city,va,120763,37.03929629629629,-76.36614814814814,37.0298687,-76.34522179999999
Hancock County,ga,6586,33.288000000000004,-82.955,33.2882621,-83.03613759999999
Hancock County,ia,7320,43.111,-93.75866666666667,43.0387322,-93.66232389999999
Hancock County,il,18738,40.42614285714286,-91.2097142857143,40.38493649999999,-91.13530200000001
Hancock County,in,71328,39.8092,-85.80640000000001,39.8249915,-85.84862360000001
Hancock County,ky,5935,37.835,-86.81049999999999,37.8280909,-86.761749
Hancock County,me,38617,44.4605,-68.46558333333333,44.5770308,-68.3566919
Hancock County,ms,38002,30.326166666666666,-89.42450000000001,30.3887582,-89.5120084
Hancock County,oh,63173,41.036272727272724,-83.63618181818183,41.0273131,-83.67739279999999
Hancock County,tn,3943,36.51,-83.287,36.5456022,-83.2077645
Hancock County,wv,30201,40.482875,-80.57575,40.5123559,-80.5660657
Hand County,sd,3375,44.52400000000001,-98.967,44.494661,-99.0128926
Hanover County,va,80383,37.70150000000001,-77.43633333333331,37.7772071,-77.5160788
Hansford County,tx,5559,36.278999999999996,-101.3545,36.31837489999999,-101.4339148
Hanson County,sd,3386,43.675,-97.787,43.6082107,-97.69822719999999
Haralson County,ga,28565,33.781400000000005,-85.1836,33.8021715,-85.1900684
Hardee County,fl,27468,27.543000000000003,-81.82699999999998,27.4501733,-81.8224362
Hardeman County,tn,26253,35.214166666666664,-89.0175,35.1229172,-89.0179332
Hardeman County,tx,3992,34.318000000000005,-99.737,34.2177242,-99.634135
Hardin County,ia,12015,42.437250000000006,-93.2355,42.4285425,-93.17796589999999
Hardin County,il,4228,37.51,-88.276,37.4995097,-88.362785
Hardin County,ky,84238,37.75046666666667,-85.90400000000001,37.6565708,-86.0121573
Hardin County,oh,27107,40.68033333333333,-83.67966666666666,40.704961,-83.67739279999999
Hardin County,tn,25900,35.205666666666666,-88.21966666666667,35.1142443,-88.24611829999999
Hardin County,tx,55375,30.31754545454546,-94.2667272727273,30.364764,-94.315422
Harding County,nm,565,35.804,-103.902,35.8925537,-103.8216261
Harding County,sd,1328,45.57899999999999,-103.494,45.5482666,-103.5995692
Hardy County,wv,13936,39.0,-78.84933333333333,39.0416116,-78.9288242
Harford County,md,152773,39.52894285714286,-76.28028571428571,39.5838964,-76.3637285
Harlan County,ky,17591,36.88257142857144,-83.20814285714286,36.8890304,-83.2077645
Harlan County,ne,3458,40.177,-99.405,40.1665848,-99.456155
Harmon County,ok,2866,34.769,-99.833,34.7305114,-99.8124935
Harnett County,nc,111224,35.37333333333333,-78.818625,35.35786480000001,-78.8835548
Harney County,or,4995,43.736,-119.411,43.1423225,-119.0116305
Harper County,ks,4390,37.2125,-97.97999999999999,37.1096002,-98.04651849999999
Harper County,ok,1796,36.797,-99.535,36.8203755,-99.634135
Harris County,ga,32776,32.721799999999995,-84.87100000000001,32.7032697,-84.8567932
Harris County,tx,3811633,29.79072700729933,-95.39888759124086,29.7751825,-95.3102505
Harrison County,ia,9596,41.638,-95.84966666666666,41.6933855,-95.81428849999999
Harrison County,in,39230,38.21783333333333,-86.12599999999999,38.1701136,-86.17517590000001
Harrison County,ky,11025,38.42166666666666,-84.335,38.4333045,-84.3542049
Harrison County,mo,8722,40.327666666666666,-94.00833333333333,40.3219529,-93.9878427
Harrison County,ms,142391,30.41217647058824,-89.05755882352939,30.432087,-89.0179332
Harrison County,oh,15633,40.2938,-81.0712,40.3340479,-81.1196075
Harrison County,tx,61082,32.539,-94.39761538461539,32.5539228,-94.315422
Harrison County,wv,62372,39.28933333333333,-80.35604761904763,39.33481260000001,-80.365865
Harrisonburg city,va,39908,38.436888888888895,-78.87033333333335,38.4495688,-78.8689155
Hart County,ga,25498,34.34739999999999,-82.97220000000002,34.3500039,-82.95015579999999
Hart County,ky,12624,37.291666666666664,-85.95433333333334,37.3101304,-85.84862360000001
Hartford County,ct,833824,41.762456310679624,-72.71716990291266,41.7924343,-72.8042797
Hartley County,tx,6121,35.839,-102.602,35.86479569999999,-102.5298028
Harvey County,ks,23606,38.0265,-97.37950000000001,38.0025215,-97.35165579999999
Haskell County,ks,4130,37.562,-100.871,37.5588285,-100.8903099
Haskell County,ok,10069,35.281000000000006,-95.08766666666668,35.2393825,-95.1015225
Haskell County,tx,5853,33.159000000000006,-99.693,33.1403423,-99.8124935
Hawkins County,tn,51975,36.44866666666667,-82.90408333333333,36.4445545,-82.95015579999999
Hayes County,ne,1084,40.525,-101.061,40.5070797,-101.0711758
Hays County,tx,145553,30.010190476190473,-97.9705714285714,30.0537607,-98.0028892
Haywood County,nc,49974,35.512692307692305,-82.959,35.624394,-82.99316069999999
Haywood County,tn,18248,35.59716666666667,-89.28016666666667,35.593858,-89.2621216
Heard County,ga,11617,33.30466666666666,-85.11633333333333,33.2990406,-85.14793639999999
Hemphill County,tx,4115,35.838,-100.271,35.9022267,-100.3497895
Hempstead County,ar,22336,33.7004,-93.647,33.6530112,-93.66232389999999
Henderson County,il,7042,40.842666666666666,-90.94599999999998,40.83355479999999,-90.9438468
Henderson County,ky,34848,37.827375,-87.53224999999999,37.7415161,-87.5791287
Henderson County,nc,93314,35.33981818181818,-82.47268181818181,35.3725873,-82.4319405
Henderson County,tn,28013,35.65683333333333,-88.387,35.6427245,-88.4016041
Henderson County,tx,73818,32.22168750000001,-95.93099999999998,32.1321367,-95.81428849999999
Hendricks County,in,153435,39.76214285714285,-86.42980952380951,39.8064942,-86.5400674
Hendry County,fl,38363,26.677000000000003,-81.21916666666667,26.6105319,-81.0754657
Hennepin County,mn,969721,44.96962809917356,-93.33723140495867,45.0208911,-93.5094574
Henrico County,va,264518,37.59852,-77.48923999999998,37.5059332,-77.3324425
Henry County,al,17252,31.498833333333337,-85.24916666666667,31.4469377,-85.1894045
Henry County,ga,211512,33.49168,-84.18272,33.4347963,-84.14351359999999
Henry County,ia,12485,40.952333333333335,-91.56266666666666,41.0283603,-91.5983959
Henry County,il,49883,41.32730769230769,-90.10446153846155,41.361088,-90.0746767
Henry County,in,49146,39.92792307692308,-85.39115384615386,39.9704844,-85.35496499999999
Henry County,ky,13035,38.4245,-85.16699999999999,38.4268385,-85.14793639999999
Henry County,mo,22034,38.405,-93.73066666666666,38.3386592,-93.8248241
Henry County,oh,24269,41.33833333333334,-84.05933333333333,41.3659897,-84.01674229999999
Henry County,tn,32269,36.31388888888889,-88.3121111111111,36.3369938,-88.24611829999999
Henry County,va,48582,36.697923076923075,-79.9113846153846,36.6588867,-79.96403389999999
Herkimer County,ny,64034,43.09436842105263,-74.97373684210527,43.1630587,-74.8741045
Hernando County,fl,171033,28.511761904761897,-82.48614285714287,28.5578826,-82.4752757
Hertford County,nc,24368,36.3338,-76.98819999999998,36.3761772,-77.0564464
Hettinger County,nd,1427,46.456,-102.655,46.3771987,-102.4557007
Hickman County,tn,24283,35.816833333333335,-87.44349999999999,35.80127969999999,-87.460397
Hickory County,mo,9335,37.922333333333334,-93.327,37.9747242,-93.29861059999999
Hidalgo County,nm,4643,32.274,-108.684,31.93552,-108.7125791
Hidalgo County,tx,724446,26.228888888888893,-98.17633333333333,26.4656319,-98.2212979
Highland County,oh,37676,39.208125,-83.56762499999999,39.2228606,-83.5070203
Highland County,va,2244,38.386,-79.559,38.3999743,-79.60528839999999
Highlands County,fl,98312,27.45866666666667,-81.43108333333332,27.3400286,-81.34002679999999
Hill County,mt,16523,48.512,-109.83633333333334,48.7488096,-110.0350875
Hill County,tx,34923,31.993454545454544,-97.17436363636362,32.0621768,-97.179026
Hillsborough County,fl,1238229,27.9749895104895,-82.40318881118884,27.9903597,-82.3017728
Hillsborough County,nh,349284,42.893111111111104,-71.5386388888889,42.83347939999999,-71.6673352
Hillsdale County,mi,46178,41.91608333333334,-84.60816666666665,41.8685961,-84.5222189
Hinds County,ms,203206,32.30865384615385,-90.24440384615384,32.2648353,-90.37483540000001
Hinsdale County,co,874,37.785,-107.296,37.9316309,-107.3848831
Hitchcock County,ne,2879,40.177,-101.042,40.1844599,-101.0711758
Hocking County,oh,25807,39.53033333333334,-82.40933333333332,39.4909358,-82.4752757
Hockley County,tx,23322,33.57528571428572,-102.32842857142857,33.6212592,-102.3463875
Hodgeman County,ks,1939,38.087,-99.898,38.1429747,-99.99122539999999
Hoke County,nc,51075,34.97125,-79.206625,35.0432488,-79.24511489999999
Holmes County,fl,19635,30.870250000000002,-85.75399999999999,30.8740806,-85.80766
Holmes County,ms,18772,33.1226,-90.07719999999999,33.16886600000001,-90.0746767
Holmes County,oh,37208,40.552571428571426,-81.89942857142857,40.5540928,-81.909826
Holt County,mo,4615,40.072,-95.26333333333332,40.0704458,-95.18492189999999
Holt County,ne,10398,42.49175,-98.77850000000001,42.3803308,-98.6600586
Hood County,tx,47804,32.43055555555556,-97.77511111111113,32.4296296,-97.8286368
Hood River County,or,22749,45.6185,-121.589,45.5605475,-121.6378798
Hooker County,ne,681,41.916,-101.135,41.9368476,-101.0711758
Hopewell city,va,22279,37.291666666666664,-77.29916666666666,37.3043154,-77.28720009999999
Hopkins County,ky,30010,37.30737500000001,-87.55500000000002,37.3153093,-87.5791287
Hopkins County,tx,31826,33.138375,-95.5835,33.2282942,-95.4777811
Horry County,sc,240404,33.78486206896553,-78.93213793103449,33.9196567,-78.9288242
Hot Spring County,ar,33316,34.34171428571428,-92.88914285714286,34.3393795,-92.97755579999999
Hot Springs County,wy,4809,43.677499999999995,-108.2775,43.658734,-108.326784
Houghton County,mi,36660,47.097899999999996,-88.54589999999999,47.1211215,-88.5694012
Houston County,al,103534,31.20468181818182,-85.37286363636362,31.1318686,-85.31362179999999
Houston County,ga,146161,32.57568181818181,-83.65731818181818,32.4219655,-83.63484299999999
Houston County,mn,18812,43.7126,-91.45219999999999,43.7051652,-91.44346900000001
Houston County,tn,8290,36.288000000000004,-87.72333333333334,36.283619,-87.658113
Houston County,tx,21614,31.3085,-95.39066666666668,31.2377559,-95.4777811
Howard County,ar,13555,33.99166666666667,-93.94533333333334,34.1318213,-94.028678
Howard County,ia,5580,43.357,-92.312,43.3819496,-92.38136209999999
Howard County,in,82765,40.475,-86.13499999999999,40.4482767,-86.1344697
Howard County,md,206636,39.21382857142858,-76.84054285714285,39.2873463,-76.964306
Howard County,mo,10182,39.15133333333333,-92.68633333333332,39.2064126,-92.6983868
Howard County,ne,6347,41.22,-98.535,41.20204349999999,-98.5721016
Howard County,tx,26116,32.275125,-101.445,32.2875944,-101.4339148
Howell County,mo,40326,36.802125000000004,-91.8735,36.8527979,-91.9099238
Hubbard County,mn,20574,47.02385714285714,-94.93128571428569,47.1860527,-94.94114230000001
Hudson County,nj,611464,40.73946666666666,-74.06554,40.7453199,-74.05351259999999
Hudspeth County,tx,3330,31.316,-105.453,31.5707433,-105.5943388
Huerfano County,co,6502,37.6415,-104.80699999999999,37.6125984,-104.9388853
Hughes County,ok,11450,35.11925,-96.3175,35.1380279,-96.3226072
Hughes County,sd,11838,44.361,-100.24633333333334,44.3535022,-99.8124935
Humboldt County,ca,135034,40.750733333333336,-124.04920000000001,40.7450055,-123.8695086
Humboldt County,ia,7458,42.736333333333334,-94.25966666666666,42.7482597,-94.19234000000002
Humboldt County,nv,12303,41.11299999999999,-117.74566666666668,41.5931459,-118.5500954
Humphreys County,ms,8984,33.162,-90.507,33.1677834,-90.52578229999999
Humphreys County,tn,18240,36.057,-87.79760000000002,36.0245773,-87.7369607
Hunt County,tx,88052,33.10042105263158,-96.08215789473682,33.1967938,-96.15269850000001
Hunterdon County,nj,91278,40.552150000000005,-74.90469999999999,40.56695149999999,-74.92087719999999
Huntingdon County,pa,41704,40.40681818181818,-77.96154545454546,40.4155273,-78.0195387
Huntington County,in,36863,40.858666666666664,-85.49411111111112,40.7911217,-85.52002399999999
Huron County,mi,32290,43.85766666666668,-83.06333333333332,43.9466791,-82.82097399999999
Huron County,oh,49154,41.17581818181818,-82.62745454545455,41.1266687,-82.6483442
Hutchinson County,sd,7226,43.35,-97.79433333333333,43.3017202,-97.69822719999999
Hutchinson County,tx,21858,35.707,-101.39142857142858,35.8031909,-101.4339148
Hyde County,nc,5693,35.289,-76.044,35.3777712,-76.17837390000001
Hyde County,sd,1413,44.545,-99.488,44.5334083,-99.456155
Iberia Parish,la,52742,29.97336363636363,-91.83227272727272,29.4992629,-91.7538817
Iberville Parish,la,27483,30.276166666666665,-91.27816666666666,30.2899179,-91.4048249
Ida County,ia,4454,42.3445,-95.497,42.3418685,-95.4777811
Idaho County,id,16312,45.8534,-116.0298,45.9019541,-115.7237433
Imperial County,ca,173833,32.86226666666667,-115.52006666666668,33.0113694,-115.4733554
Independence County,ar,36952,35.756125000000004,-91.593,35.8174139,-91.5983959
Indian River County,fl,138425,27.668750000000006,-80.43500000000002,27.6947732,-80.54384499999999
Indiana County,pa,74199,40.598947368421044,-79.10773684210525,40.6850762,-79.1096901
Ingham County,mi,196191,42.69688888888889,-84.49868518518521,42.6468943,-84.3542049
Inyo County,ca,18373,37.11,-118.09616666666666,36.3091865,-117.5495846
Ionia County,mi,60737,42.964416666666665,-85.08691666666668,42.9892119,-85.02334599999999
Iosco County,mi,25401,44.364666666666665,-83.58622222222222,44.3340462,-83.63862259999999
Iowa County,ia,12782,41.668,-92.093,41.6624604,-92.0665197
Iowa County,wi,23769,42.98,-90.13866666666665,42.9416737,-90.0746767
Iredell County,nc,140145,35.71413513513514,-80.87356756756758,35.8310501,-80.89865019999999
Irion County,tx,1644,31.304,-100.982,31.2557696,-100.8903099
Iron County,mi,11507,46.125,-88.523,46.2758153,-88.4902778
Iron County,mo,10322,37.560500000000005,-90.70525,37.5515182,-90.6773046
Iron County,ut,47139,37.7385,-113.113375,37.7854715,-113.1918021
Iron County,wi,5907,46.33733333333333,-90.22766666666666,46.2855114,-90.2347734
Iroquois County,il,29053,40.75211111111111,-87.82811111111113,40.7740275,-87.697554
Irwin County,ga,9408,31.613500000000002,-83.30300000000001,31.5893221,-83.2934086
Isabella County,mi,62535,43.613499999999995,-84.80799999999999,43.598799,-84.8567932
Isanti County,mn,24101,45.565333333333335,-93.26233333333334,45.6301379,-93.2537327
Island County,wa,76081,48.200149999999994,-122.57390000000001,48.19765,-122.579457
Isle of Wight County,va,32940,36.92642857142857,-76.66814285714285,36.9288915,-76.6874701
Issaquena County,ms,1291,32.711,-90.953,32.8494351,-91.02032240000001
Itasca County,mn,42962,47.384699999999995,-93.53500000000001,47.5507924,-93.5683651
Itawamba County,ms,23451,34.2876,-88.3772,34.2317882,-88.4016041
Izard County,ar,13480,36.10725,-91.92925,36.1610924,-91.9099238
